ID,Frequency,Recency,Monetary,T,Actual_Purchases,Predicted_Purchases,p_alive,p_not_alive,Actual_Avg_Monetary,Predicted_Avg_Monetary,Actual_cltv,Predicted_cltv,CLTV_label
5294,7,49,57,221,12.857142857142856,7.806927607464776e-06,0.0,1.0,8.142857142857142,8.686675381813256,0.0,0.0,Non-profitable
1958,19,85,660,100,20.11764705882353,2.699441204165847,0.3086,0.6914,34.73684210526316,34.998685311822996,4.72,6.01,Profitable
7349,7,7,103,635,90.0,2.2247766880339683e-18,0.0,1.0,14.714285714285714,15.300053099990823,0.0,0.0,Non-profitable
8799,8,6,153,279,120.0,9.564706619884287e-15,0.0,1.0,19.125,19.66175473564119,0.0,0.0,Non-profitable
1351,28,25,1220,647,100.80000000000001,3.4923679864034028e-43,0.0,1.0,43.57142857142857,43.763006074781224,0.0,0.0,Non-profitable
1045,11,55,279,682,18.0,7.317965156074184e-17,0.0,1.0,25.363636363636363,25.778694482869042,0.0,0.0,Non-profitable
7732,19,81,745,178,21.11111111111111,2.7678631995044787e-06,0.0,1.0,39.21052631578947,39.48284866295885,0.0,0.0,Non-profitable
8070,11,98,264,120,10.10204081632653,1.458448663077595,0.3371,0.6629,24.0,24.409531490244106,1.78,2.26,Profitable
7832,22,30,1526,305,66.0,3.316700572176787e-23,0.0,1.0,69.36363636363636,69.65972836104244,0.0,0.0,Non-profitable
2202,5,98,69,446,4.591836734693878,1.3329250197070339e-06,0.0,1.0,13.8,14.613981818352956,0.0,0.0,Non-profitable
7396,25,92,1597,596,24.456521739130434,1.5152248897379458e-23,0.0,1.0,63.88,64.13074114010938,0.0,0.0,Non-profitable
10340,12,68,497,593,15.882352941176471,2.7045667979328254e-15,0.0,1.0,41.416666666666664,41.85662699699231,0.0,0.0,Non-profitable
10091,15,78,1067,405,17.30769230769231,6.178157145568059e-13,0.0,1.0,71.13333333333334,71.57326586118258,0.0,0.0,Non-profitable
7629,5,46,31,52,9.782608695652174,4.05442530400336,0.8597,0.14029999999999998,6.2,6.945886802532576,1.41,1.8,Profitable
10640,9,71,211,297,11.408450704225352,2.7612973906735117e-07,0.0,1.0,23.444444444444443,23.942679718232814,0.0,0.0,Non-profitable
3498,21,6,877,581,315.0,2.7022463959084633e-44,0.0,1.0,41.76190476190476,42.01364265227458,0.0,0.0,Non-profitable
6742,3,82,11,532,3.292682926829268,6.292545420455885e-07,0.0,1.0,3.6666666666666665,4.879223675728493,0.0,0.0,Non-profitable
1172,24,71,2034,424,30.422535211267604,1.3109704218565286e-20,0.0,1.0,84.75,85.04989043925323,0.0,0.0,Non-profitable
569,18,32,1991,197,50.625,2.1889048832742946e-14,0.0,1.0,110.61111111111111,111.07516290079991,0.0,0.0,Non-profitable
4686,24,28,1686,88,77.14285714285714,1.7867930834141286e-10,0.0,1.0,70.25,70.52301479889671,0.0,0.0,Non-profitable
1381,12,20,324,152,54.0,1.3967224704515817e-10,0.0,1.0,27.0,27.386418726060377,0.0,0.0,Non-profitable
2634,6,10,69,72,54.0,0.00013489229584281073,0.0,1.0,11.5,12.160159273230764,0.0,0.0,Non-profitable
10905,11,7,252,608,141.42857142857142,3.0443111906484976e-25,0.0,1.0,22.90909090909091,23.314201096144156,0.0,0.0,Non-profitable
1744,4,67,54,538,5.3731343283582085,4.5559836989827925e-08,0.0,1.0,13.5,14.516394011182653,0.0,0.0,Non-profitable
1000,23,48,964,478,43.125,1.6509958168396247e-25,0.0,1.0,41.91304347826087,42.14314111419112,0.0,0.0,Non-profitable
3828,26,61,1327,497,38.36065573770492,3.0237782755269634e-26,0.0,1.0,51.03846153846154,51.25757462823755,0.0,0.0,Non-profitable
8605,5,36,68,98,12.5,0.02721024314961894,0.0107,0.9893,13.6,14.412189844252419,0.02,0.02,Profitable
10304,4,77,60,548,4.675324675324676,7.158763086000313e-08,0.0,1.0,15.0,16.03323148376867,0.0,0.0,Non-profitable
4351,4,90,55,428,4.0,4.441132508333952e-06,0.0,1.0,13.75,14.769200256613656,0.0,0.0,Non-profitable
10129,20,35,1456,109,51.42857142857142,6.595201314988051e-09,0.0,1.0,72.8,73.13341304124766,0.0,0.0,Non-profitable
2499,17,38,563,419,40.26315789473684,4.510398635972587e-20,0.0,1.0,33.11764705882353,33.40613584155678,0.0,0.0,Non-profitable
10092,22,46,1504,496,43.04347826086957,1.8214190288319774e-25,0.0,1.0,68.36363636363636,68.65770602852984,0.0,0.0,Non-profitable
7500,17,33,564,66,46.36363636363636,0.001133604581581335,0.0001,0.9999,33.1764705882353,33.4651134117804,0.0,0.0,Non-profitable
5796,22,70,1125,215,28.285714285714285,7.889629177404924e-11,0.0,1.0,51.13636363636363,51.395594027517355,0.0,0.0,Non-profitable
1064,4,18,42,200,20.0,9.5561600173533e-06,0.0,1.0,10.5,11.482719066010615,0.0,0.0,Non-profitable
7610,14,32,460,437,39.375,1.3859013967895242e-18,0.0,1.0,32.857142857142854,33.20681852245768,0.0,0.0,Non-profitable
263,7,9,145,32,70.0,0.026284094151291345,0.0026,0.9974,20.714285714285715,21.338354494848602,0.03,0.04,Profitable
10814,24,6,1376,529,360.0,1.33279466885776e-48,0.0,1.0,57.333333333333336,57.58240718823431,0.0,0.0,Non-profitable
9710,21,80,792,525,23.625,4.562016775721145e-20,0.0,1.0,37.714285714285715,37.95744735516993,0.0,0.0,Non-profitable
9292,22,74,1382,611,26.756756756756758,9.427699773266933e-24,0.0,1.0,62.81818181818182,63.10103673005089,0.0,0.0,Non-profitable
10250,3,49,28,586,5.5102040816326525,2.177933737328385e-08,0.0,1.0,9.333333333333334,10.631019841110113,0.0,0.0,Non-profitable
7881,23,21,1033,274,98.57142857142858,2.826233121821676e-26,0.0,1.0,44.91304347826087,45.148943819009936,0.0,0.0,Non-profitable
5847,20,95,882,396,18.94736842105263,3.497186672699093e-14,0.0,1.0,44.1,44.36955508962377,0.0,0.0,Non-profitable
737,13,56,2231,483,20.892857142857142,2.89749844632553e-15,0.0,1.0,171.6153846153846,172.4676038421457,0.0,0.0,Non-profitable
3571,16,48,1101,621,30.0,7.707790378218354e-22,0.0,1.0,68.8125,69.21840177320851,0.0,0.0,Non-profitable
7807,11,26,369,655,38.07692307692307,4.338204827494433e-20,0.0,1.0,33.54545454545455,33.99367243861868,0.0,0.0,Non-profitable
3878,4,3,48,122,120.0,1.2213932629869888e-06,0.0,1.0,12.0,12.999556538596634,0.0,0.0,Non-profitable
5092,15,39,467,502,34.61538461538462,8.138266542030476e-20,0.0,1.0,31.133333333333333,31.45451027758053,0.0,0.0,Non-profitable
2154,5,33,44,551,13.636363636363637,1.1338565121998487e-10,0.0,1.0,8.8,9.569182465839548,0.0,0.0,Non-profitable
5394,6,42,38,469,12.857142857142856,5.459898409717121e-10,0.0,1.0,6.333333333333333,6.954972908262318,0.0,0.0,Non-profitable
3798,6,80,81,235,6.75,0.0003726910063792623,0.0003,0.9997,13.5,14.175070124186293,0.0,0.0,Non-profitable
3524,8,9,167,329,80.0,1.5075018547700136e-14,0.0,1.0,20.875,21.4215217772181,0.0,0.0,Non-profitable
5883,18,78,664,399,20.76923076923077,9.412489665412819e-15,0.0,1.0,36.888888888888886,37.170636603596904,0.0,0.0,Non-profitable
2118,17,68,622,292,22.5,7.124087486052113e-12,0.0,1.0,36.588235294117645,36.88581248475017,0.0,0.0,Non-profitable
8812,5,45,48,476,10.0,5.112498765797242e-09,0.0,1.0,9.6,10.376350362241693,0.0,0.0,Non-profitable
6616,14,47,461,249,26.80851063829787,4.3860523514771073e-11,0.0,1.0,32.92857142857143,33.27847435301764,0.0,0.0,Non-profitable
2797,25,34,1073,313,66.1764705882353,4.1615019275558925e-25,0.0,1.0,42.92,43.133448671513605,0.0,0.0,Non-profitable
4328,6,81,55,295,6.666666666666666,2.6590504949679537e-05,0.0,1.0,9.166666666666666,9.809429947115982,0.0,0.0,Non-profitable
9167,23,72,976,460,28.749999999999996,7.542106286996656e-21,0.0,1.0,42.43478260869565,42.665889410681345,0.0,0.0,Non-profitable
2631,16,29,1149,417,49.6551724137931,6.650640415362136e-21,0.0,1.0,71.8125,72.22675022607837,0.0,0.0,Non-profitable
5534,8,30,224,252,24.0,6.650056277388086e-09,0.0,1.0,28.0,28.58628758935267,0.0,0.0,Non-profitable
5093,6,15,101,649,36.0,5.860073724771821e-15,0.0,1.0,16.833333333333332,17.53325487577884,0.0,0.0,Non-profitable
7592,9,86,209,437,9.418604651162791,3.221953703003406e-09,0.0,1.0,23.22222222222222,23.719355726585686,0.0,0.0,Non-profitable
8895,20,68,968,632,26.47058823529412,3.1805712119343164e-23,0.0,1.0,48.4,48.67912265728867,0.0,0.0,Non-profitable
8584,16,54,1165,386,26.666666666666664,9.369224761588507e-16,0.0,1.0,72.8125,73.22953304370165,0.0,0.0,Non-profitable
2694,4,44,24,103,8.181818181818182,0.0815842515710751,0.0412,0.9588,6.0,6.932206648252561,0.03,0.04,Profitable
8910,11,7,252,608,141.42857142857142,3.0443111906484976e-25,0.0,1.0,22.90909090909091,23.314201096144156,0.0,0.0,Non-profitable
7433,8,87,165,669,8.275862068965518,6.495986018723496e-12,0.0,1.0,20.625,21.170126485564253,0.0,0.0,Non-profitable
164,11,59,269,624,16.779661016949152,1.227818143731329e-15,0.0,1.0,24.454545454545453,24.865919154452417,0.0,0.0,Non-profitable
10477,6,16,102,327,33.75,2.588228024372803e-10,0.0,1.0,17.0,17.70116411335847,0.0,0.0,Non-profitable
2681,18,1,461,332,1620.0,1.1905540669562706e-42,0.0,1.0,25.61111111111111,25.86497056114611,0.0,0.0,Non-profitable
5150,5,64,47,559,7.03125,3.5318324221490415e-09,0.0,1.0,9.4,10.174558388141158,0.0,0.0,Non-profitable
5283,7,72,144,132,8.75,0.056853795461456184,0.022,0.978,20.571428571428573,21.194585414018654,0.06,0.08,Profitable
9645,23,98,1338,623,21.122448979591837,5.46606157556748e-22,0.0,1.0,58.17391304347826,58.43546302146994,0.0,0.0,Non-profitable
10678,23,91,917,213,22.747252747252745,1.930363165914892e-08,0.0,1.0,39.869565217391305,40.09571028627106,0.0,0.0,Non-profitable
7261,12,8,318,544,135.0,2.3557028693116007e-25,0.0,1.0,26.5,26.8845617918084,0.0,0.0,Non-profitable
9648,10,20,253,603,45.0,3.991369910311255e-19,0.0,1.0,25.3,25.756465229892473,0.0,0.0,Non-profitable
2870,15,6,502,646,225.0,3.768280674316698e-34,0.0,1.0,33.46666666666667,33.79477101995732,0.0,0.0,Non-profitable
8008,6,54,119,202,10.0,0.0001362297379321606,0.0001,0.9999,19.833333333333332,20.555621152212133,0.0,0.0,Non-profitable
1513,16,72,1250,670,20.0,7.779968931336742e-20,0.0,1.0,78.125,78.55681676232533,0.0,0.0,Non-profitable
6173,23,46,969,239,45.0,7.647627228910376e-17,0.0,1.0,42.130434782608695,42.36095290439538,0.0,0.0,Non-profitable
1419,6,11,76,328,49.090909090909086,3.0722245798019687e-11,0.0,1.0,12.666666666666666,13.335523936288155,0.0,0.0,Non-profitable
9150,5,21,62,78,21.428571428571427,0.011159953248541767,0.0035,0.9965,12.4,13.201437999649201,0.01,0.01,Profitable
7960,25,89,1382,318,25.280898876404496,9.702947935222887e-15,0.0,1.0,55.28,55.515439840971794,0.0,0.0,Non-profitable
1250,6,82,84,142,6.585365853658536,0.09536289467527644,0.0458,0.9542,14.0,14.678797836925176,0.07,0.09,Profitable
9905,9,69,255,351,11.739130434782608,1.4555036104618894e-08,0.0,1.0,28.333333333333332,28.855807534469655,0.0,0.0,Non-profitable
10691,4,55,43,380,6.545454545454545,1.527760954087661e-06,0.0,1.0,10.75,11.735525311441618,0.0,0.0,Non-profitable
7002,13,13,398,269,90.0,3.648633014884814e-18,0.0,1.0,30.615384615384617,30.9843676242294,0.0,0.0,Non-profitable
762,20,27,823,58,66.66666666666666,6.99604718251438e-05,0.0,1.0,41.15,41.412991293202495,0.0,0.0,Non-profitable
6977,28,87,1921,623,28.96551724137931,2.4798176219193365e-27,0.0,1.0,68.60714285714286,68.83848426629685,0.0,0.0,Non-profitable
6289,8,85,185,427,8.470588235294118,1.735155792303964e-08,0.0,1.0,23.125,23.6840794021027,0.0,0.0,Non-profitable
4168,14,30,433,466,42.0,1.3056322898194122e-19,0.0,1.0,30.928571428571427,31.272111097338712,0.0,0.0,Non-profitable
8397,4,82,34,170,4.390243902439025,0.033552653299749866,0.0276,0.9724,8.5,9.460269102562592,0.02,0.02,Profitable
9284,22,21,907,386,94.28571428571429,1.6106460540149353e-29,0.0,1.0,41.22727272727273,41.4664636417107,0.0,0.0,Non-profitable
6237,25,92,416,204,24.456521739130434,2.030979117797978e-08,0.0,1.0,16.64,16.806690748102508,0.0,0.0,Non-profitable
3130,6,95,44,390,5.684210526315789,2.1574654468988586e-06,0.0,1.0,7.333333333333333,7.962428333740083,0.0,0.0,Non-profitable
1619,16,2,1588,62,720.0,2.8669236979749844e-20,0.0,1.0,99.25,99.74060378461714,0.0,0.0,Non-profitable
1990,16,74,1797,601,19.45945945945946,2.4107415849166686e-18,0.0,1.0,112.3125,112.83945433982124,0.0,0.0,Non-profitable
5513,4,49,40,633,7.346938775510203,9.267626235755454e-10,0.0,1.0,10.0,10.97710657514861,0.0,0.0,Non-profitable
269,15,71,1143,590,19.014084507042252,1.4378204395740702e-17,0.0,1.0,76.2,76.65497490177216,0.0,0.0,Non-profitable
10513,11,68,1502,525,14.558823529411766,2.668232797878771e-13,0.0,1.0,136.54545454545453,137.4111171482223,0.0,0.0,Non-profitable
10177,17,4,1338,500,382.5,1.5827927509332804e-37,0.0,1.0,78.70588235294117,79.11375276485975,0.0,0.0,Non-profitable
2549,4,80,27,343,4.5,3.247362234233461e-05,0.0001,0.9999,6.75,7.69062538454557,0.0,0.0,Non-profitable
5782,20,15,763,274,120.0,6.87719147556115e-26,0.0,1.0,38.15,38.406316245994425,0.0,0.0,Non-profitable
10057,21,70,1331,345,27.0,5.878878451302946e-16,0.0,1.0,63.38095238095238,63.678497533280584,0.0,0.0,Non-profitable
10307,16,91,525,302,15.824175824175825,1.7672421813717454e-09,0.0,1.0,32.8125,33.1182203387704,0.0,0.0,Non-profitable
8566,3,10,9,14,27.0,9.464037193165005,0.8792,0.12080000000000002,3.0,4.202541773918891,1.99,2.56,Profitable
5684,5,25,68,261,18.0,4.180237973746625e-07,0.0,1.0,13.6,14.412189844252419,0.0,0.0,Non-profitable
8334,7,34,131,268,18.52941176470588,4.664986757983609e-08,0.0,1.0,18.714285714285715,19.325587363229342,0.0,0.0,Non-profitable
9166,20,57,882,324,31.57894736842105,2.096593440877025e-16,0.0,1.0,44.1,44.36955508962377,0.0,0.0,Non-profitable
1440,23,84,1149,663,24.642857142857146,1.5590699148284303e-24,0.0,1.0,49.95652173913044,50.20217735174883,0.0,0.0,Non-profitable
78,4,51,37,287,7.0588235294117645,2.3836863874765644e-05,0.0,1.0,9.25,10.218687838855601,0.0,0.0,Non-profitable
5441,13,97,388,308,12.061855670103093,7.298169232736162e-08,0.0,1.0,29.846153846153847,30.21250054175304,0.0,0.0,Non-profitable
5302,15,13,1428,499,103.84615384615384,1.0474795840074054e-26,0.0,1.0,95.2,95.71138380398314,0.0,0.0,Non-profitable
4687,23,92,1633,402,22.5,1.8515671058908874e-16,0.0,1.0,71.0,71.28635864352142,0.0,0.0,Non-profitable
1087,7,30,173,403,21.0,6.236861409488484e-11,0.0,1.0,24.714285714285715,25.36388875808712,0.0,0.0,Non-profitable
6859,7,30,99,264,21.0,2.3329202163879536e-08,0.0,1.0,14.142857142857142,14.724976776671035,0.0,0.0,Non-profitable
9860,9,11,215,471,73.63636363636364,6.479860743969274e-18,0.0,1.0,23.88888888888889,24.389327701527073,0.0,0.0,Non-profitable
7129,23,72,929,497,28.749999999999996,6.248217473827403e-22,0.0,1.0,40.391304347826086,40.618458582761285,0.0,0.0,Non-profitable
5866,9,39,219,101,20.76923076923077,0.002245703873849133,0.0005,0.9995,24.333333333333332,24.83597568482133,0.0,0.0,Non-profitable
10521,8,0,174,291,0.0,1.619887837937937e-22,0.0,1.0,21.75,22.301405298006554,0.0,0.0,Non-profitable
7393,6,15,92,566,36.0,5.988315496092397e-14,0.0,1.0,15.333333333333334,16.022071737562197,0.0,0.0,Non-profitable
7849,24,12,1052,293,180.0,8.784522452954805e-34,0.0,1.0,43.833333333333336,44.05738504031618,0.0,0.0,Non-profitable
332,11,56,275,464,17.678571428571427,3.4500992825435725e-13,0.0,1.0,25.0,25.413584351502394,0.0,0.0,Non-profitable
9847,14,39,587,695,32.30769230769231,2.836447130382108e-22,0.0,1.0,41.92857142857143,42.30710900357285,0.0,0.0,Non-profitable
531,22,55,1662,645,36.0,1.9327039262538304e-27,0.0,1.0,75.54545454545455,75.85404823475669,0.0,0.0,Non-profitable
9576,8,60,159,503,12.0,4.7311100767049045e-11,0.0,1.0,19.875,20.41594061060272,0.0,0.0,Non-profitable
6906,17,73,1024,391,20.95890410958904,2.1779132160492866e-14,0.0,1.0,60.23529411764706,60.5947957146441,0.0,0.0,Non-profitable
3170,14,86,1042,302,14.651162790697676,6.360946363787971e-09,0.0,1.0,74.42857142857143,74.91051190835553,0.0,0.0,Non-profitable
8527,14,37,395,204,34.054054054054056,7.035640223950335e-11,0.0,1.0,28.214285714285715,28.549189536060158,0.0,0.0,Non-profitable
7872,22,7,557,655,282.85714285714283,1.3228455917288998e-46,0.0,1.0,25.318181818181817,25.52519926082846,0.0,0.0,Non-profitable
10595,5,19,69,356,23.684210526315788,2.8979444347004755e-09,0.0,1.0,13.8,14.613981818352956,0.0,0.0,Non-profitable
4609,15,14,486,169,96.42857142857143,4.2261219536830957e-16,0.0,1.0,32.4,32.724937537727925,0.0,0.0,Non-profitable
5010,4,72,34,147,5.0,0.05627231020283603,0.0402,0.9598,8.5,9.460269102562592,0.03,0.03,Profitable
4427,27,56,1365,649,43.392857142857146,1.7728158140699402e-32,0.0,1.0,50.55555555555556,50.765744530738964,0.0,0.0,Non-profitable
11148,3,85,13,406,3.176470588235294,1.915415569520357e-05,0.0,1.0,4.333333333333333,5.555905577538095,0.0,0.0,Non-profitable
1168,20,62,1401,608,29.032258064516128,1.5842007456120565e-23,0.0,1.0,70.05,70.3772942479736,0.0,0.0,Non-profitable
9595,13,1,1574,534,1170.0,6.909192722316264e-36,0.0,1.0,121.07692307692308,121.75593652344904,0.0,0.0,Non-profitable
10163,19,28,1323,292,61.07142857142858,2.056255384106682e-20,0.0,1.0,69.63157894736842,69.97515945068267,0.0,0.0,Non-profitable
2886,28,70,1217,321,36.0,1.920307731167102e-19,0.0,1.0,43.464285714285715,43.655693044004416,0.0,0.0,Non-profitable
6710,6,84,103,589,6.428571428571428,1.6045284114926193e-09,0.0,1.0,17.166666666666668,17.8690733509381,0.0,0.0,Non-profitable
5316,6,89,84,360,6.067415730337078,3.983371663209985e-06,0.0,1.0,14.0,14.678797836925176,0.0,0.0,Non-profitable
9029,22,73,1536,519,27.123287671232877,1.3657705941665101e-21,0.0,1.0,69.81818181818181,70.11519305763908,0.0,0.0,Non-profitable
521,16,42,581,649,34.285714285714285,2.6510063297077225e-23,0.0,1.0,36.3125,36.62796020045188,0.0,0.0,Non-profitable
1459,13,16,928,599,73.125,1.9529066667339904e-24,0.0,1.0,71.38461538461539,71.89332299547634,0.0,0.0,Non-profitable
10241,3,16,14,196,16.875,5.0808073156088384e-05,0.0001,0.9999,4.666666666666667,5.894246528442896,0.0,0.0,Non-profitable
1630,14,56,424,326,22.5,2.2809055608025156e-12,0.0,1.0,30.285714285714285,30.627208622299054,0.0,0.0,Non-profitable
3254,13,65,960,258,18.0,8.129868604309565e-09,0.0,1.0,73.84615384615384,74.36329765940069,0.0,0.0,Non-profitable
9064,19,10,1555,597,171.0,4.835222583851932e-37,0.0,1.0,81.84210526315789,82.21428765613582,0.0,0.0,Non-profitable
3678,18,13,656,630,124.61538461538461,4.150656410300485e-34,0.0,1.0,36.44444444444444,36.725093114239236,0.0,0.0,Non-profitable
4227,6,78,55,296,6.923076923076923,1.9442090766327564e-05,0.0,1.0,9.166666666666666,9.809429947115982,0.0,0.0,Non-profitable
8486,13,27,367,636,43.33333333333333,3.311972289945405e-22,0.0,1.0,28.23076923076923,28.59157966855269,0.0,0.0,Non-profitable
2186,21,30,2257,111,62.99999999999999,6.181199540681417e-11,0.0,1.0,107.47619047619048,107.86716629938535,0.0,0.0,Non-profitable
3286,5,71,42,120,6.338028169014085,0.2111871627239685,0.1015,0.8985,8.4,9.165598517638475,0.1,0.12,Profitable
8602,24,97,1049,382,22.2680412371134,8.941678656602348e-16,0.0,1.0,43.708333333333336,43.93215335376138,0.0,0.0,Non-profitable
6715,19,3,685,543,570.0,1.8449182377755528e-44,0.0,1.0,36.05263157894737,36.317556885686486,0.0,0.0,Non-profitable
4796,4,71,39,71,5.070422535211268,2.8516572260261466,1.0,0.0,9.75,10.724300329717607,1.53,1.95,Profitable
9612,4,3,43,142,120.0,3.7153823395695564e-07,0.0,1.0,10.75,11.735525311441618,0.0,0.0,Non-profitable
3766,18,15,835,682,108.0,4.516132170597598e-34,0.0,1.0,46.388888888888886,46.694128688617035,0.0,0.0,Non-profitable
1399,19,52,1515,159,32.88461538461538,6.49342484342084e-09,0.0,1.0,79.73684210526316,80.10409313795425,0.0,0.0,Non-profitable
1570,24,8,1039,495,270.0,6.149699779135717e-45,0.0,1.0,43.291666666666664,43.51471439857872,0.0,0.0,Non-profitable
3426,23,89,1596,349,23.258426966292138,6.374778237285087e-15,0.0,1.0,69.3913043478261,69.67455139600989,0.0,0.0,Non-profitable
3074,17,66,1828,622,23.18181818181818,1.6831413724519966e-20,0.0,1.0,107.52941176470588,108.01276217443196,0.0,0.0,Non-profitable
8341,4,22,34,60,16.363636363636363,0.18102619035399273,0.0538,0.9462,8.5,9.460269102562592,0.09,0.11,Profitable
5180,8,56,149,72,12.857142857142856,2.4352678178933638,0.4613,0.5387,18.625,19.1589641523335,2.33,2.98,Profitable
6461,22,74,946,406,26.756756756756758,3.705400472091674e-18,0.0,1.0,43.0,43.24277595843758,0.0,0.0,Non-profitable
10702,15,67,450,603,20.149253731343283,3.2830307160664115e-18,0.0,1.0,30.0,30.317812202711806,0.0,0.0,Non-profitable
7505,4,24,46,161,15.0,0.0001942516551616815,0.0002,0.9998,11.5,12.493944047734628,0.0,0.0,Non-profitable
5113,15,67,1702,234,20.149253731343283,8.347260389037144e-09,0.0,1.0,113.46666666666667,114.03228218716141,0.0,0.0,Non-profitable
10858,21,38,820,293,49.736842105263165,1.243374007384587e-19,0.0,1.0,39.04761904761905,39.293605805980874,0.0,0.0,Non-profitable
2961,13,86,382,488,13.604651162790697,8.602788056095985e-13,0.0,1.0,29.384615384615383,29.749380292267226,0.0,0.0,Non-profitable
2747,19,90,2126,667,19.0,1.35338138382057e-20,0.0,1.0,111.89473684210526,112.33731440317787,0.0,0.0,Non-profitable
5790,5,62,72,518,7.258064516129032,9.229902943799018e-09,0.0,1.0,14.4,15.219357740654564,0.0,0.0,Non-profitable
6892,20,23,732,26,78.26086956521739,27.644033797983354,0.8067,0.19330000000000003,36.6,36.85286747160359,50.94,65.56,Profitable
3578,10,29,236,252,31.03448275862069,1.0727116788734663e-10,0.0,1.0,23.6,24.048883306491113,0.0,0.0,Non-profitable
8462,4,52,80,658,6.923076923076923,6.707060801213857e-10,0.0,1.0,20.0,21.089356392388733,0.0,0.0,Non-profitable
5558,14,90,1685,90,14.0,7.217277226430479,1.0,0.0,120.35714285714286,120.98521095841106,43.66,55.64,Profitable
4619,27,9,277,32,270.0,1.0427464618084525e-11,0.0,1.0,10.25925925925926,10.403071788265091,0.0,0.0,Non-profitable
8780,16,71,507,381,20.281690140845072,1.1998154419910095e-13,0.0,1.0,31.6875,31.990089668944204,0.0,0.0,Non-profitable
10789,5,13,68,491,34.61538461538462,6.521304198386413e-12,0.0,1.0,13.6,14.412189844252419,0.0,0.0,Non-profitable
10779,4,16,49,77,22.5,0.010209618309017003,0.0039,0.9961,12.25,13.252362784027637,0.01,0.01,Profitable
5896,14,94,397,103,13.404255319148936,4.634521399770192,0.7327,0.2673,28.357142857142858,28.692501197180082,6.65,8.46,Profitable
2337,6,77,39,248,7.012987012987013,0.00015143911032279467,0.0001,0.9999,6.5,7.122882145841946,0.0,0.0,Non-profitable
10951,12,20,306,155,54.0,1.0181899126290466e-10,0.0,1.0,25.5,25.880847923304454,0.0,0.0,Non-profitable
544,13,51,976,414,22.941176470588232,2.3599421473441355e-14,0.0,1.0,75.07692307692308,75.59828499136286,0.0,0.0,Non-profitable
17,24,81,1028,296,26.666666666666664,2.7270117781136677e-14,0.0,1.0,42.833333333333336,43.055531547877806,0.0,0.0,Non-profitable
10680,6,71,70,144,7.605633802816901,0.03042814040493541,0.0148,0.9852,11.666666666666666,12.328068510810391,0.02,0.02,Profitable
3265,4,36,46,467,10.0,1.7289437513767924e-08,0.0,1.0,11.5,12.493944047734628,0.0,0.0,Non-profitable
5623,4,95,51,276,3.789473684210526,0.0008454647702680495,0.0011,0.9989,12.75,13.757975274889644,0.0,0.0,Non-profitable
5832,21,32,1263,70,59.0625,1.4751561061094763e-05,0.0,1.0,60.142857142857146,60.43354129559687,0.0,0.0,Non-profitable
5544,20,32,1490,596,56.25,4.838088680046922e-29,0.0,1.0,74.5,74.83719556799892,0.0,0.0,Non-profitable
6417,23,85,1564,623,24.352941176470587,1.766343164235364e-23,0.0,1.0,68.0,68.2805559387026,0.0,0.0,Non-profitable
5831,15,93,1815,676,14.516129032258064,3.020217405372675e-17,0.0,1.0,121.0,121.58798115540647,0.0,0.0,Non-profitable
7101,25,24,1198,520,93.75,3.9723129071915845e-36,0.0,1.0,47.92,48.14234477566336,0.0,0.0,Non-profitable
10176,16,44,416,674,32.72727272727273,1.972958442047561e-23,0.0,1.0,26.0,26.286762393711793,0.0,0.0,Non-profitable
2326,5,15,85,498,30.0,1.0367969121835697e-11,0.0,1.0,17.0,17.84265340396154,0.0,0.0,Non-profitable
4385,6,82,47,394,6.585365853658536,6.340125325558894e-07,0.0,1.0,7.833333333333333,8.466156046478964,0.0,0.0,Non-profitable
2929,7,27,137,494,23.333333333333332,1.201457802646185e-12,0.0,1.0,19.571428571428573,20.188201848209026,0.0,0.0,Non-profitable
10686,3,72,21,550,3.75,2.3274196452641217e-07,0.0,1.0,7.0,8.262633184776504,0.0,0.0,Non-profitable
2546,5,7,70,7,64.28571428571429,32.068901852474696,1.0,0.0,14.0,14.815773792453491,23.76,30.67,Profitable
3283,20,57,909,161,31.57894736842105,1.1335644944937595e-08,0.0,1.0,45.45,45.72255886086741,0.0,0.0,Non-profitable
3138,22,84,1676,617,23.571428571428573,1.239221703294072e-22,0.0,1.0,76.18181818181819,76.49169880999199,0.0,0.0,Non-profitable
4994,25,53,1735,271,42.45283018867924,2.5143667934549807e-18,0.0,1.0,69.4,69.6605624390907,0.0,0.0,Non-profitable
7966,27,48,1191,537,50.625,3.418697681716477e-31,0.0,1.0,44.111111111111114,44.310684735527154,0.0,0.0,Non-profitable
3112,4,2,24,297,180.0,1.3863484502044027e-10,0.0,1.0,6.0,6.932206648252561,0.0,0.0,Non-profitable
10872,17,65,1182,583,23.53846153846154,7.836869980327807e-20,0.0,1.0,69.52941176470588,69.91325180997555,0.0,0.0,Non-profitable
2181,13,45,1280,371,25.999999999999996,4.4301159471502647e-14,0.0,1.0,98.46153846153847,99.06304429864413,0.0,0.0,Non-profitable
1867,18,42,1336,593,38.57142857142857,1.998950298723806e-24,0.0,1.0,74.22222222222223,74.59628970964093,0.0,0.0,Non-profitable
1518,19,29,749,377,58.96551724137931,5.099359139182035e-23,0.0,1.0,39.421052631578945,39.69386811477701,0.0,0.0,Non-profitable
