ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Is_parent,Children,Day,Month,Quarter,Year,Tenure,Cluster,Recency,Monetary,Frequency,R,F,M,RFM_Score,Segment,T,CLTV_label
7007,1968,PostGraduation,Partner,29543.0,2,0,2014-04-01,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,3,11,0,47,1,2,1,4,2,2014,9,0,47,10.5,6,3,2,1,321,About to sleep,89,Non-profitable
6200,1951,Graduation,Partner,75903.0,0,1,2013-04-08,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,3,11,0,64,1,1,8,4,2,2013,21,3,50,42.90476190476191,21,3,5,4,354,Loyal Customers,447,Non-profitable
1403,1975,PostGraduation,Partner,34984.0,1,1,2012-09-06,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,40,1,2,6,9,3,2012,28,0,40,9.5,4,3,1,1,311,About to sleep,661,Profitable
4827,1956,PhD,Single,54998.0,0,1,2013-03-10,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,3,11,1,59,1,1,10,3,1,2013,22,2,3,30.33333333333333,15,5,3,3,533,Potential Loyalists,476,Non-profitable
6250,1949,PhD,Single,54356.0,0,1,2012-11-19,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,3,11,1,66,1,1,19,11,4,2012,25,2,62,36.90476190476191,21,2,5,4,254,Can't loose,587,Non-profitable
9291,1959,PostGraduation,Partner,34242.0,0,1,2014-03-23,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,56,1,1,23,3,1,2014,9,0,25,5.0,3,4,1,1,411,Promising,98,Non-profitable
2478,1973,Graduation,Partner,25410.0,1,0,2013-08-31,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,3,11,0,42,1,1,31,8,3,2013,16,0,48,7.6,5,3,1,1,311,About to sleep,302,Non-profitable
1139,1984,PhD,Partner,73356.0,0,0,2014-02-06,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,3,11,1,31,0,0,6,2,1,2014,10,1,56,72.0,21,3,5,5,355,Loyal Customers,143,Non-profitable
5138,1950,Graduation,Partner,28320.0,0,1,2013-01-14,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,65,1,1,14,1,1,2013,23,0,68,10.75,4,2,1,1,211,Hibernating,531,Non-profitable
5393,1977,Graduation,Single,23763.0,1,0,2012-08-07,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,3,11,0,38,1,1,7,8,3,2012,29,0,64,10.5,4,2,1,1,211,Hibernating,691,Non-profitable
5015,1976,PostGraduation,Partner,34529.0,1,0,2012-09-14,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,3,11,0,39,1,1,14,9,3,2012,27,0,94,23.142857142857142,7,1,2,2,122,Hibernating,653,Non-profitable
10868,1951,Graduation,Single,70792.0,0,0,2013-02-06,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,3,11,0,64,0,0,6,2,1,2013,23,3,82,74.82352941176471,17,1,4,5,145,At risk,508,Non-profitable
10676,1982,Graduation,Partner,63211.0,0,0,2012-11-02,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,3,11,1,33,0,0,2,11,4,2012,26,3,3,65.16666666666667,18,5,4,4,544,Champions,604,Profitable
7842,1968,Graduation,Single,36065.0,1,1,2013-03-31,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,47,1,2,31,3,1,2013,21,0,54,12.333333333333334,6,3,2,2,322,About to sleep,455,Non-profitable
9955,1954,Graduation,Partner,39898.0,0,1,2013-02-12,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,61,1,1,12,2,1,2013,22,0,20,19.142857142857142,7,4,2,2,422,Potential Loyalists,502,Non-profitable
6663,1940,PhD,Single,51141.0,0,0,2013-07-08,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,3,11,0,75,0,0,8,7,3,2013,18,0,96,19.625,8,1,2,2,122,Hibernating,356,Non-profitable
2162,1976,Graduation,Partner,56939.0,0,1,2013-09-18,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,3,11,0,39,1,1,18,9,3,2013,15,2,19,35.0625,16,5,4,3,543,Champions,284,Non-profitable
7919,1976,PhD,Partner,72335.0,0,0,2012-08-13,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,3,11,1,39,0,0,13,8,3,2012,29,1,2,95.0909090909091,22,5,5,5,555,Champions,685,Non-profitable
5626,1964,PhD,Single,61798.0,0,0,2013-11-23,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,3,11,0,51,0,0,23,11,4,2013,13,2,13,30.866666666666667,15,5,3,3,533,Potential Loyalists,218,Profitable
6428,1950,PhD,Single,76842.0,0,0,2014-05-03,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,3,11,0,65,0,0,3,5,2,2014,8,3,37,70.625,16,4,4,5,445,Loyal Customers,57,Non-profitable
8514,1976,Graduation,Partner,29478.0,1,0,2014-01-17,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,39,1,1,17,1,1,2014,11,0,59,5.0,4,2,1,1,211,Hibernating,163,Profitable
10448,1956,Graduation,Single,46998.0,0,1,2012-10-22,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,3,11,0,59,1,1,22,10,4,2012,26,2,55,29.0,13,3,3,3,333,Need Attention,615,Non-profitable
2109,1990,Graduation,Single,96843.0,0,0,2013-04-23,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,3,11,1,25,0,0,23,4,2,2013,20,1,60,57.18518518518518,27,2,5,4,254,Can't loose,432,Non-profitable
7530,1950,PhD,Single,56551.0,1,1,2014-05-07,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,65,1,2,7,5,2,2014,7,0,48,19.714285714285715,7,3,2,2,322,About to sleep,53,Non-profitable
8925,1965,PostGraduation,Partner,70053.0,0,1,2013-07-03,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,3,11,0,50,1,1,3,7,3,2013,18,3,38,44.0,23,4,5,4,454,Loyal Customers,361,Non-profitable
3009,1962,PhD,Single,71670.0,0,0,2013-07-09,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,3,11,1,53,0,0,9,7,3,2013,18,1,8,126.14285714285714,14,5,3,5,535,Potential Loyalists,355,Non-profitable
3517,1952,Graduation,Single,40887.0,1,1,2013-05-06,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,3,11,1,63,1,2,6,5,2,2013,20,0,32,23.0,7,4,2,2,422,Potential Loyalists,419,Non-profitable
1158,1966,Graduation,Single,48877.0,0,1,2014-01-05,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,3,11,0,49,1,1,5,1,1,2014,12,0,27,20.571428571428573,7,4,2,2,422,Potential Loyalists,175,Non-profitable
6203,1947,Graduation,Partner,74485.0,0,0,2013-08-24,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,3,11,0,68,0,0,24,8,3,2013,16,1,58,69.36,25,3,5,5,355,Loyal Customers,309,Non-profitable
7165,1972,Graduation,Partner,64474.0,0,1,2013-10-22,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,3,11,0,43,1,1,22,10,4,2013,14,2,59,41.15,20,2,4,4,244,At risk,250,Non-profitable
3595,1963,Graduation,Partner,77226.0,0,1,2014-02-28,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,3,11,0,52,1,1,28,2,1,2014,10,3,29,43.76923076923077,26,4,5,4,454,Loyal Customers,121,Non-profitable
8537,1949,Graduation,Single,72643.0,0,0,2013-02-27,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,3,11,1,66,0,0,27,2,1,2013,22,3,60,71.45,20,2,4,5,245,At risk,487,Non-profitable
4331,1978,PostGraduation,Partner,85738.0,0,0,2014-01-23,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,3,11,0,37,0,0,23,1,1,2014,11,3,41,68.55,20,3,4,5,345,Loyal Customers,157,Non-profitable
6281,1966,Graduation,Single,55686.0,0,1,2013-02-14,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,3,11,0,49,1,1,14,2,1,2013,22,3,27,70.14285714285714,14,4,3,5,435,Potential Loyalists,500,Non-profitable
4338,1983,Graduation,Single,39062.0,1,0,2014-03-25,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,3,11,0,32,1,1,25,3,1,2014,9,0,28,11.0,4,4,1,1,411,Promising,96,Non-profitable
2452,1971,Graduation,Partner,34600.0,1,1,2013-01-01,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,44,1,2,1,1,1,2013,24,0,8,26.5,12,5,3,3,533,Potential Loyalists,544,Non-profitable
9507,1975,Graduation,Partner,40794.0,0,1,2013-04-07,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,3,11,0,40,1,1,7,4,2,2013,21,2,18,31.0,14,5,3,3,533,Potential Loyalists,448,Non-profitable
8360,1971,PostGraduation,Partner,54690.0,1,1,2013-11-07,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,44,1,2,7,11,4,2013,14,0,76,22.0,9,2,2,2,222,Hibernating,234,Non-profitable
10311,1969,Graduation,Partner,4428.0,0,1,2013-10-05,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,3,11,0,46,1,1,5,10,4,2013,15,2,0,14.36,25,5,5,2,552,Champions,267,Non-profitable
5117,1963,PostGraduation,Partner,32632.0,0,0,2012-08-02,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,3,11,0,52,0,0,2,8,3,2012,29,2,32,36.0,16,4,4,3,443,Loyal Customers,696,Non-profitable
4867,1968,PhD,Single,38236.0,1,1,2013-09-20,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,3,11,0,47,1,2,20,9,3,2013,15,0,2,12.571428571428571,7,5,2,2,522,Potential Loyalists,282,Non-profitable
9289,1979,Graduation,Partner,36781.0,1,0,2014-04-10,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,3,11,1,36,1,1,10,4,2,2014,8,0,16,12.6,5,5,1,2,512,New Customers,80,Non-profitable
10913,1984,PostGraduation,Single,31385.0,1,0,2012-12-05,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,3,11,1,31,1,1,5,12,4,2012,25,0,56,9.0,3,3,1,1,311,About to sleep,571,Non-profitable
3032,1984,Graduation,Partner,24570.0,1,0,2013-02-27,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,3,11,0,31,1,1,27,2,1,2013,22,0,97,24.125,8,1,2,3,123,Hibernating,487,Non-profitable
8524,1974,PhD,Single,25509.0,1,0,2012-09-18,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,41,1,1,18,9,3,2012,27,0,15,16.833333333333332,6,5,2,2,522,Potential Loyalists,649,Non-profitable
3334,1951,Graduation,Partner,94642.0,0,0,2014-02-12,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,3,11,0,64,0,0,12,2,1,2014,10,1,35,105.28571428571428,21,4,5,5,455,Loyal Customers,137,Non-profitable
4470,1962,PostGraduation,Partner,58646.0,0,1,2013-06-10,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0,53,1,1,10,6,2,2013,19,0,3,20.0,7,5,2,2,522,Potential Loyalists,384,Non-profitable
1406,1975,Graduation,Single,53201.0,1,1,2013-02-12,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,3,11,0,40,1,2,12,2,1,2013,22,2,49,29.642857142857142,14,3,3,3,333,Need Attention,502,Non-profitable
8619,1957,Graduation,Partner,21994.0,0,1,2012-12-24,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,3,11,0,58,1,1,24,12,4,2012,24,0,4,7.333333333333333,3,5,1,1,511,New Customers,552,Non-profitable
10821,1978,Graduation,Partner,57113.0,1,1,2013-02-06,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,3,11,0,37,1,2,6,2,1,2013,23,0,45,26.3,10,3,3,3,333,Need Attention,508,Non-profitable
4552,1991,Graduation,Partner,51373.0,0,0,2013-06-22,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,3,11,0,24,0,0,22,6,2,2013,18,2,37,35.72727272727273,11,4,3,3,433,Potential Loyalists,372,Profitable
898,1986,Graduation,Partner,23477.0,1,0,2013-10-21,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,3,11,0,29,1,1,21,10,4,2013,14,0,39,21.0,7,4,2,2,422,Potential Loyalists,251,Profitable
9797,1956,Graduation,Partner,58116.0,0,1,2014-04-13,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,3,11,0,59,1,1,13,4,2,2014,8,2,38,31.642857142857142,14,4,3,3,433,Potential Loyalists,77,Non-profitable
10949,1963,PhD,Single,72968.0,0,0,2013-12-16,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,3,11,1,52,0,0,16,12,4,2013,12,1,8,108.77777777777776,18,5,4,5,545,Champions,195,Non-profitable
8212,1971,PostGraduation,Partner,39791.0,0,1,2013-03-28,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,3,11,0,44,1,1,28,3,1,2013,21,0,89,21.75,8,1,2,2,122,Hibernating,458,Non-profitable
6248,1947,PostGraduation,Single,91712.0,0,0,2013-10-17,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,3,11,1,68,0,0,17,10,4,2013,14,1,47,82.11111111111111,27,3,5,5,355,Loyal Customers,255,Non-profitable
10164,1958,Graduation,Single,94472.0,0,1,2014-04-03,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,3,11,0,57,1,1,3,4,2,2014,9,1,75,112.73333333333332,15,2,3,5,235,At risk,87,Non-profitable
4547,1960,Graduation,Partner,13672.0,1,1,2013-04-17,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,3,11,0,55,1,2,17,4,2,2013,20,0,86,6.25,4,1,1,1,111,Hibernating,438,Non-profitable
6815,1980,PostGraduation,Partner,96547.0,0,0,2014-05-23,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,3,11,1,35,0,0,23,5,2,2014,7,2,4,38.523809523809526,21,5,5,4,554,Champions,37,Non-profitable
4122,1975,Graduation,Partner,79205.0,0,0,2012-08-29,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,3,11,1,40,0,0,29,8,3,2012,28,3,73,59.66666666666666,15,2,3,4,234,At risk,669,Profitable
10841,1975,PhD,Partner,56559.0,0,1,2012-12-25,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,3,11,0,40,1,1,25,12,4,2012,24,2,46,32.266666666666666,15,3,3,3,333,Need Attention,551,Non-profitable
5370,1973,PhD,Partner,32644.0,1,0,2013-01-16,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,3,11,0,42,1,1,16,1,1,2013,23,2,38,29.5,14,4,3,3,433,Potential Loyalists,529,Non-profitable
176,1980,PostGraduation,Single,67506.0,0,1,2014-01-02,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,3,11,0,35,1,1,2,1,1,2014,12,0,73,30.09090909090909,11,2,3,3,233,At risk,178,Non-profitable
4860,1970,Graduation,Single,24206.0,1,0,2013-03-08,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,45,1,1,8,3,1,2013,22,0,66,6.25,4,2,1,1,211,Hibernating,478,Non-profitable
10757,1967,PhD,Single,28420.0,1,0,2013-12-24,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,48,1,1,24,12,4,2013,12,0,36,4.333333333333333,3,4,1,1,411,Promising,187,Non-profitable
4023,1970,Graduation,Partner,22979.0,1,0,2012-09-06,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,3,11,1,45,1,1,6,9,3,2012,28,0,29,16.428571428571427,7,4,2,2,422,Potential Loyalists,661,Profitable
9923,1972,PostGraduation,Single,46423.0,1,1,2013-09-18,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11,0,43,1,2,18,9,3,2013,15,0,6,15.333333333333334,6,5,2,2,522,Potential Loyalists,284,Non-profitable
7181,1977,Graduation,Partner,30368.0,0,1,2013-11-07,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,3,11,0,38,1,1,7,11,4,2013,14,0,97,10.4,5,1,1,1,111,Hibernating,234,Profitable
3599,1970,Graduation,Partner,63684.0,0,1,2012-11-26,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,3,11,0,45,1,1,26,11,4,2012,25,1,61,73.2,20,2,4,5,245,At risk,580,Profitable
405,1964,Graduation,Single,41638.0,0,1,2013-02-13,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,3,11,0,51,1,1,13,2,1,2013,22,2,68,33.92307692307692,13,2,3,3,233,At risk,501,Non-profitable
6870,1959,PhD,Single,68805.0,0,1,2013-09-17,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,3,11,0,56,1,1,17,9,3,2013,15,0,73,25.727272727272727,11,2,3,3,233,At risk,285,Non-profitable
832,1966,PhD,Partner,65814.0,0,1,2014-03-02,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,3,11,0,49,1,1,2,3,1,2014,10,2,90,37.35,20,1,4,4,144,At risk,119,Non-profitable
2002,1958,Graduation,Single,71964.0,0,0,2013-05-20,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,3,11,0,57,0,0,20,5,2,2013,19,1,81,116.875,16,1,4,5,145,At risk,405,Non-profitable
3657,1986,Graduation,Single,39146.0,1,0,2013-02-14,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,3,11,0,29,1,1,14,2,1,2013,22,0,1,20.625,8,5,2,2,522,Potential Loyalists,500,Profitable
500,1977,Graduation,Partner,96876.0,0,0,2013-08-06,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,3,11,1,38,0,0,6,8,3,2013,17,1,79,84.3913043478261,23,2,5,5,255,Can't loose,327,Non-profitable
1951,1981,UnderGraduation,Partner,34445.0,0,0,2013-01-27,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,3,11,0,34,0,0,27,1,1,2013,23,2,92,39.95238095238095,21,1,5,4,154,Can't loose,518,Non-profitable
3262,1958,Graduation,Single,68281.0,0,0,2012-08-07,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,3,11,1,57,0,0,7,8,3,2012,29,1,31,68.95833333333333,24,4,5,5,455,Loyal Customers,691,Non-profitable
4102,1975,PostGraduation,Partner,37284.0,1,1,2013-03-29,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,3,11,0,40,1,2,29,3,1,2013,21,0,46,7.666666666666667,3,3,1,1,311,About to sleep,457,Non-profitable
7042,1983,Graduation,Partner,36790.0,0,0,2013-03-01,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,3,11,1,32,0,0,1,3,1,2013,22,0,14,13.2,5,5,1,2,512,New Customers,485,Non-profitable
10598,1967,Graduation,Partner,27943.0,1,1,2013-04-15,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,3,11,0,48,1,2,15,4,2,2013,20,0,89,7.4,5,1,1,1,111,Hibernating,440,Non-profitable
255,1951,Graduation,Single,22263.0,1,1,2014-03-30,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,3,11,0,64,1,2,30,3,1,2014,9,0,31,5.25,4,4,1,1,411,Promising,91,Non-profitable
2375,1972,Graduation,Partner,30261.0,1,2,2012-09-25,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,3,11,0,43,1,3,25,9,3,2012,27,0,75,7.333333333333333,3,2,1,1,211,Hibernating,642,Non-profitable
9829,1978,Graduation,Partner,28587.0,1,0,2014-02-12,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,3,11,0,37,1,1,12,2,1,2014,10,0,42,13.0,6,3,2,2,322,About to sleep,137,Non-profitable
6214,1982,PostGraduation,Partner,43815.0,1,0,2013-04-05,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,3,11,0,33,1,1,5,4,2,2013,21,0,53,15.8,5,3,1,2,312,About to sleep,450,Non-profitable
4954,1956,Graduation,Partner,48195.0,1,1,2014-01-21,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,3,11,0,59,1,2,21,1,1,2014,11,0,53,24.09090909090909,11,3,3,3,333,Need Attention,159,Non-profitable
7861,1952,PostGraduation,Partner,77027.0,0,1,2014-02-05,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,3,11,0,63,1,1,5,2,1,2014,11,3,23,69.11764705882354,17,4,4,5,445,Loyal Customers,144,Non-profitable
4837,1965,PhD,Partner,71322.0,0,1,2013-02-16,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,3,11,0,50,1,1,16,2,1,2013,22,3,57,50.19230769230769,26,3,5,4,354,Loyal Customers,498,Non-profitable
9423,1979,PostGraduation,Partner,32765.0,1,0,2014-02-23,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,3,11,0,36,1,1,23,2,1,2014,10,0,49,7.666666666666667,6,3,2,1,321,About to sleep,126,Non-profitable
4198,1965,Graduation,Partner,29672.0,1,1,2013-03-12,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,50,1,2,12,3,1,2013,22,0,6,8.333333333333334,3,5,1,1,511,New Customers,474,Non-profitable
153,1953,Graduation,Single,23272.0,0,0,2013-10-17,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,3,11,0,62,0,0,17,10,4,2013,14,0,29,11.5,4,4,1,2,412,Promising,255,Non-profitable
9323,1949,PostGraduation,Partner,49912.0,0,1,2012-09-07,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1,66,1,1,7,9,3,2012,28,3,5,39.72727272727273,22,5,5,4,554,Champions,660,Non-profitable
10001,1985,PostGraduation,Partner,7500.0,1,0,2012-08-01,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,3,11,0,30,1,1,1,8,3,2012,29,0,98,16.666666666666668,6,1,2,2,122,Hibernating,697,Non-profitable
3945,1947,PhD,Single,68117.0,0,1,2013-03-10,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,3,11,1,68,1,1,10,3,1,2013,22,3,80,40.43478260869565,23,1,5,4,154,Can't loose,476,Non-profitable
3799,1955,Graduation,Partner,67225.0,0,1,2013-11-26,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,3,11,0,60,1,1,26,11,4,2013,13,3,4,43.4,20,5,4,4,544,Champions,215,Non-profitable
8625,1976,Graduation,Partner,17649.0,1,0,2013-11-12,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,3,11,0,39,1,1,12,11,4,2013,13,0,70,7.5,6,2,2,1,221,Hibernating,229,Non-profitable
3491,1975,Graduation,Partner,55914.0,0,1,2013-04-29,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,3,11,0,40,1,1,29,4,2,2013,20,3,32,50.4,25,4,5,4,454,Loyal Customers,426,Non-profitable
983,1984,Graduation,Partner,40059.0,1,0,2013-09-28,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,3,11,0,31,1,1,28,9,3,2013,15,2,82,37.63636363636363,11,1,3,4,134,At risk,274,Non-profitable
9119,1950,Graduation,Partner,60905.0,0,1,2013-12-05,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,3,11,0,65,1,1,5,12,4,2013,13,2,27,30.153846153846157,13,4,3,3,433,Potential Loyalists,206,Non-profitable
4786,1977,Graduation,Partner,75330.0,1,1,2012-10-04,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,3,11,0,38,1,2,4,10,4,2012,27,3,94,44.36,25,1,5,4,154,Can't loose,633,Non-profitable
5872,1951,Graduation,Single,60689.0,0,1,2013-06-01,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,3,11,0,64,1,1,1,6,2,2013,19,2,23,35.5,18,4,4,3,443,Loyal Customers,393,Profitable
6568,1984,Graduation,Partner,38680.0,1,0,2013-03-28,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,3,11,0,31,1,1,28,3,1,2013,21,0,97,15.8,5,1,1,2,112,Hibernating,458,Non-profitable
5628,1982,Graduation,Partner,61416.0,0,0,2013-02-08,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,3,11,0,33,0,0,8,2,1,2013,23,1,25,72.3913043478261,23,4,5,5,455,Loyal Customers,506,Non-profitable
5631,1991,Graduation,Single,49767.0,0,0,2013-05-02,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,3,11,0,24,0,0,2,5,2,2013,20,2,92,40.70588235294117,17,1,4,4,144,At risk,423,Non-profitable
4974,1970,Graduation,Single,83273.0,1,2,2012-09-25,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,3,11,0,45,1,3,25,9,3,2012,27,3,98,73.26315789473684,19,1,4,5,145,At risk,642,Non-profitable
8416,1981,Graduation,Partner,29009.0,1,0,2013-11-29,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,34,1,1,29,11,4,2013,13,0,19,8.8,5,5,1,1,511,New Customers,212,Non-profitable
5454,1979,PostGraduation,Partner,45057.0,1,0,2013-12-01,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,3,11,0,36,1,1,1,12,4,2013,13,0,80,10.0,5,1,1,1,111,Hibernating,210,Non-profitable
4095,1971,Graduation,Partner,37150.0,1,0,2012-09-11,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,3,11,0,44,1,1,11,9,3,2012,28,2,80,35.92307692307692,13,1,3,3,133,At risk,656,Profitable
5474,1970,Graduation,Single,43020.0,1,0,2013-11-30,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,3,11,0,45,1,1,30,11,4,2013,13,0,79,24.77777777777778,9,2,2,3,223,Hibernating,211,Non-profitable
10701,1973,Graduation,Partner,65308.0,0,0,2013-09-11,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,3,11,0,42,0,0,11,9,3,2013,15,3,60,44.851851851851855,27,2,5,4,254,Can't loose,291,Non-profitable
3507,1970,Graduation,Single,76467.0,1,0,2012-08-17,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,3,11,1,45,1,1,17,8,3,2012,28,1,44,131.25,12,3,3,5,335,Need Attention,681,Non-profitable
2079,1947,PostGraduation,Partner,81044.0,0,0,2013-12-27,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,3,11,0,68,0,0,27,12,4,2013,12,3,0,57.523809523809526,21,5,5,4,554,Champions,184,Non-profitable
